Record number,status,Jump,Cycle,Steps,Current(A),Capacity(Ah),Voltage(V),Relative Time(h:min:s.ms),Real Time(h:min:s.ms)
2071,CCCV Chg,4,1,4,0.00014980,0.00080389,0.1391,5:22:00.000,2021-07-23 08:21:41
2072,CCCV Chg,4,1,4,0.00014980,0.00080514,0.1388,5:22:30.000,2021-07-23 08:22:11
2073,CCCV Chg,4,1,4,0.00014980,0.00080639,0.1391,5:23:00.000,2021-07-23 08:22:41
2074,CCCV Chg,4,1,4,0.00014980,0.00080764,0.1391,5:23:30.000,2021-07-23 08:23:11
2075,CCCV Chg,4,1,4,0.00014980,0.00080889,0.1391,5:24:00.000,2021-07-23 08:23:41
2076,CCCV Chg,4,1,4,0.00014980,0.00081013,0.1391,5:24:30.000,2021-07-23 08:24:11
2077,CCCV Chg,4,1,4,0.00014980,0.00081138,0.1391,5:25:00.000,2021-07-23 08:24:41
2078,CCCV Chg,4,1,4,0.00014980,0.00081263,0.1391,5:25:30.000,2021-07-23 08:25:11
2079,CCCV Chg,4,1,4,0.00014980,0.00081388,0.1395,5:26:00.000,2021-07-23 08:25:41
2080,CCCV Chg,4,1,4,0.00014980,0.00081513,0.1395,5:26:30.000,2021-07-23 08:26:11
2081,CCCV Chg,4,1,4,0.00014980,0.00081638,0.1395,5:27:00.000,2021-07-23 08:26:41
2082,CCCV Chg,4,1,4,0.00014980,0.00081762,0.1395,5:27:30.000,2021-07-23 08:27:11
2083,CCCV Chg,4,1,4,0.00014980,0.00081887,0.1395,5:28:00.000,2021-07-23 08:27:41
2084,CCCV Chg,4,1,4,0.00014980,0.00082012,0.1395,5:28:30.000,2021-07-23 08:28:11
2085,CCCV Chg,4,1,4,0.00014980,0.00082137,0.1395,5:29:00.000,2021-07-23 08:28:41
2086,CCCV Chg,4,1,4,0.00014980,0.00082262,0.1395,5:29:30.000,2021-07-23 08:29:11
2087,CCCV Chg,4,1,4,0.00014980,0.00082386,0.1395,5:30:00.000,2021-07-23 08:29:41
2088,CCCV Chg,4,1,4,0.00014980,0.00082511,0.1395,5:30:30.000,2021-07-23 08:30:11
2089,CCCV Chg,4,1,4,0.00014980,0.00082636,0.1395,5:31:00.000,2021-07-23 08:30:41
2090,CCCV Chg,4,1,4,0.00014980,0.00082761,0.1395,5:31:30.000,2021-07-23 08:31:11
2091,CCCV Chg,4,1,4,0.00014980,0.00082886,0.1395,5:32:00.000,2021-07-23 08:31:41
2092,CCCV Chg,4,1,4,0.00014980,0.00083011,0.1398,5:32:30.000,2021-07-23 08:32:11
2093,CCCV Chg,4,1,4,0.00014980,0.00083136,0.1395,5:33:00.000,2021-07-23 08:32:41
2094,CCCV Chg,4,1,4,0.00014980,0.00083260,0.1398,5:33:30.000,2021-07-23 08:33:11
2095,CCCV Chg,4,1,4,0.00014980,0.00083385,0.1398,5:34:00.000,2021-07-23 08:33:41
2096,CCCV Chg,4,1,4,0.00014980,0.00083510,0.1398,5:34:30.000,2021-07-23 08:34:11
2097,CCCV Chg,4,1,4,0.00014980,0.00083635,0.1401,5:35:00.000,2021-07-23 08:34:41
2098,CCCV Chg,4,1,4,0.00014980,0.00083760,0.1398,5:35:30.000,2021-07-23 08:35:11
2099,CCCV Chg,4,1,4,0.00014980,0.00083884,0.1398,5:36:00.000,2021-07-23 08:35:41
2100,CCCV Chg,4,1,4,0.00014980,0.00084009,0.1398,5:36:30.000,2021-07-23 08:36:11
2101,CCCV Chg,4,1,4,0.00014980,0.00084134,0.1401,5:37:00.000,2021-07-23 08:36:41
2102,CCCV Chg,4,1,4,0.00014980,0.00084259,0.1401,5:37:30.000,2021-07-23 08:37:11
2103,CCCV Chg,4,1,4,0.00014980,0.00084384,0.1398,5:38:00.000,2021-07-23 08:37:41
2104,CCCV Chg,4,1,4,0.00014980,0.00084509,0.1401,5:38:30.000,2021-07-23 08:38:11
2105,CCCV Chg,4,1,4,0.00014980,0.00084633,0.1401,5:39:00.000,2021-07-23 08:38:41
2106,CCCV Chg,4,1,4,0.00014980,0.00084758,0.1401,5:39:30.000,2021-07-23 08:39:11
2107,CCCV Chg,4,1,4,0.00014980,0.00084883,0.1398,5:40:00.000,2021-07-23 08:39:41
2108,CCCV Chg,4,1,4,0.00014980,0.00085008,0.1401,5:40:30.000,2021-07-23 08:40:11
2109,CCCV Chg,4,1,4,0.00014980,0.00085133,0.1401,5:41:00.000,2021-07-23 08:40:41
2110,CCCV Chg,4,1,4,0.00014980,0.00085258,0.1401,5:41:30.000,2021-07-23 08:41:11
2111,CCCV Chg,4,1,4,0.00014980,0.00085382,0.1404,5:42:00.000,2021-07-23 08:41:41
2112,CCCV Chg,4,1,4,0.00014980,0.00085507,0.1401,5:42:30.000,2021-07-23 08:42:11
2113,CCCV Chg,4,1,4,0.00014980,0.00085632,0.1401,5:43:00.000,2021-07-23 08:42:41
2114,CCCV Chg,4,1,4,0.00014980,0.00085757,0.1401,5:43:30.000,2021-07-23 08:43:11
2115,CCCV Chg,4,1,4,0.00014980,0.00085882,0.1401,5:44:00.000,2021-07-23 08:43:41
2116,CCCV Chg,4,1,4,0.00014980,0.00086007,0.1404,5:44:30.000,2021-07-23 08:44:11
2117,CCCV Chg,4,1,4,0.00014980,0.00086131,0.1404,5:45:00.000,2021-07-23 08:44:41
2118,CCCV Chg,4,1,4,0.00014980,0.00086256,0.1404,5:45:30.000,2021-07-23 08:45:11
2119,CCCV Chg,4,1,4,0.00014980,0.00086381,0.1404,5:46:00.000,2021-07-23 08:45:41
2120,CCCV Chg,4,1,4,0.00014980,0.00086506,0.1404,5:46:30.000,2021-07-23 08:46:11
2121,CCCV Chg,4,1,4,0.00014980,0.00086631,0.1404,5:47:00.000,2021-07-23 08:46:41
2122,CCCV Chg,4,1,4,0.00014980,0.00086756,0.1404,5:47:30.000,2021-07-23 08:47:11
2123,CCCV Chg,4,1,4,0.00014980,0.00086880,0.1407,5:48:00.000,2021-07-23 08:47:41
2124,CCCV Chg,4,1,4,0.00014980,0.00087005,0.1407,5:48:30.000,2021-07-23 08:48:11
2125,CCCV Chg,4,1,4,0.00014980,0.00087130,0.1407,5:49:00.000,2021-07-23 08:48:41
2126,CCCV Chg,4,1,4,0.00014980,0.00087255,0.1404,5:49:30.000,2021-07-23 08:49:11
2127,CCCV Chg,4,1,4,0.00014980,0.00087380,0.1407,5:50:00.000,2021-07-23 08:49:41
2128,CCCV Chg,4,1,4,0.00014980,0.00087505,0.1407,5:50:30.000,2021-07-23 08:50:11
2129,CCCV Chg,4,1,4,0.00014980,0.00087629,0.1407,5:51:00.000,2021-07-23 08:50:41
2130,CCCV Chg,4,1,4,0.00014980,0.00087754,0.1407,5:51:30.000,2021-07-23 08:51:11
2131,CCCV Chg,4,1,4,0.00014980,0.00087879,0.1407,5:52:00.000,2021-07-23 08:51:41
2132,CCCV Chg,4,1,4,0.00014980,0.00088004,0.1407,5:52:30.000,2021-07-23 08:52:11
2133,CCCV Chg,4,1,4,0.00014980,0.00088129,0.1407,5:53:00.000,2021-07-23 08:52:41
2134,CCCV Chg,4,1,4,0.00014980,0.00088254,0.1410,5:53:30.000,2021-07-23 08:53:11
2135,CCCV Chg,4,1,4,0.00014980,0.00088378,0.1410,5:54:00.000,2021-07-23 08:53:41
2136,CCCV Chg,4,1,4,0.00014980,0.00088503,0.1410,5:54:30.000,2021-07-23 08:54:11
2137,CCCV Chg,4,1,4,0.00014980,0.00088628,0.1410,5:55:00.000,2021-07-23 08:54:41
2138,CCCV Chg,4,1,4,0.00014980,0.00088753,0.1410,5:55:30.000,2021-07-23 08:55:11
2139,CCCV Chg,4,1,4,0.00014980,0.00088878,0.1410,5:56:00.000,2021-07-23 08:55:41
2140,CCCV Chg,4,1,4,0.00014980,0.00089003,0.1410,5:56:30.000,2021-07-23 08:56:11
2141,CCCV Chg,4,1,4,0.00014980,0.00089127,0.1410,5:57:00.000,2021-07-23 08:56:41
2142,CCCV Chg,4,1,4,0.00014980,0.00089252,0.1410,5:57:30.000,2021-07-23 08:57:11
2143,CCCV Chg,4,1,4,0.00014980,0.00089377,0.1410,5:58:00.000,2021-07-23 08:57:41
2144,CCCV Chg,4,1,4,0.00014980,0.00089502,0.1413,5:58:30.000,2021-07-23 08:58:11
2145,CCCV Chg,4,1,4,0.00014980,0.00089627,0.1413,5:59:00.000,2021-07-23 08:58:41
2146,CCCV Chg,4,1,4,0.00014980,0.00089752,0.1413,5:59:30.000,2021-07-23 08:59:11
2147,CCCV Chg,4,1,4,0.00014980,0.00089876,0.1413,6:00:00.000,2021-07-23 08:59:41
2148,CCCV Chg,4,1,4,0.00014980,0.00090001,0.1413,6:00:30.000,2021-07-23 09:00:11
2149,CCCV Chg,4,1,4,0.00014980,0.00090126,0.1413,6:01:00.000,2021-07-23 09:00:41
2150,CCCV Chg,4,1,4,0.00014980,0.00090251,0.1413,6:01:30.000,2021-07-23 09:01:11
2151,CCCV Chg,4,1,4,0.00014980,0.00090376,0.1416,6:02:00.000,2021-07-23 09:01:41
2152,CCCV Chg,4,1,4,0.00014980,0.00090501,0.1416,6:02:30.000,2021-07-23 09:02:11
2153,CCCV Chg,4,1,4,0.00014980,0.00090625,0.1416,6:03:00.000,2021-07-23 09:02:41
2154,CCCV Chg,4,1,4,0.00014980,0.00090750,0.1416,6:03:30.000,2021-07-23 09:03:11
2155,CCCV Chg,4,1,4,0.00014980,0.00090875,0.1416,6:04:00.000,2021-07-23 09:03:41
2156,CCCV Chg,4,1,4,0.00014980,0.00091000,0.1416,6:04:30.000,2021-07-23 09:04:11
2157,CCCV Chg,4,1,4,0.00014980,0.00091125,0.1419,6:05:00.000,2021-07-23 09:04:41
2158,CCCV Chg,4,1,4,0.00014980,0.00091250,0.1416,6:05:30.000,2021-07-23 09:05:11
2159,CCCV Chg,4,1,4,0.00014980,0.00091374,0.1419,6:06:00.000,2021-07-23 09:05:41
2160,CCCV Chg,4,1,4,0.00014980,0.00091499,0.1419,6:06:30.000,2021-07-23 09:06:11
2161,CCCV Chg,4,1,4,0.00014980,0.00091624,0.1422,6:07:00.000,2021-07-23 09:06:41
2162,CCCV Chg,4,1,4,0.00014980,0.00091749,0.1422,6:07:30.000,2021-07-23 09:07:11
2163,CCCV Chg,4,1,4,0.00014980,0.00091874,0.1422,6:08:00.000,2021-07-23 09:07:41
2164,CCCV Chg,4,1,4,0.00014980,0.00091999,0.1422,6:08:30.000,2021-07-23 09:08:11
2165,CCCV Chg,4,1,4,0.00014980,0.00092123,0.1422,6:09:00.000,2021-07-23 09:08:41
2166,CCCV Chg,4,1,4,0.00014980,0.00092248,0.1422,6:09:30.000,2021-07-23 09:09:11
2167,CCCV Chg,4,1,4,0.00014980,0.00092373,0.1426,6:10:00.000,2021-07-23 09:09:41
2168,CCCV Chg,4,1,4,0.00014980,0.00092498,0.1426,6:10:30.000,2021-07-23 09:10:11
2169,CCCV Chg,4,1,4,0.00014980,0.00092623,0.1426,6:11:00.000,2021-07-23 09:10:41
2170,CCCV Chg,4,1,4,0.00014980,0.00092748,0.1426,6:11:30.000,2021-07-23 09:11:11
2171,CCCV Chg,4,1,4,0.00014980,0.00092872,0.1426,6:12:00.000,2021-07-23 09:11:41
2172,CCCV Chg,4,1,4,0.00014980,0.00092997,0.1429,6:12:30.000,2021-07-23 09:12:11
2173,CCCV Chg,4,1,4,0.00014973,0.00093122,0.1426,6:13:00.000,2021-07-23 09:12:41
2174,CCCV Chg,4,1,4,0.00014980,0.00093247,0.1429,6:13:30.000,2021-07-23 09:13:11
2175,CCCV Chg,4,1,4,0.00014980,0.00093372,0.1429,6:14:00.000,2021-07-23 09:13:41
2176,CCCV Chg,4,1,4,0.00014980,0.00093497,0.1429,6:14:30.000,2021-07-23 09:14:11
2177,CCCV Chg,4,1,4,0.00014980,0.00093621,0.1432,6:15:00.000,2021-07-23 09:14:41
2178,CCCV Chg,4,1,4,0.00014980,0.00093746,0.1432,6:15:30.000,2021-07-23 09:15:11
2179,CCCV Chg,4,1,4,0.00014980,0.00093871,0.1432,6:16:00.000,2021-07-23 09:15:41
2180,CCCV Chg,4,1,4,0.00014980,0.00093996,0.1435,6:16:30.000,2021-07-23 09:16:11
2181,CCCV Chg,4,1,4,0.00014980,0.00094121,0.1435,6:17:00.000,2021-07-23 09:16:41
2182,CCCV Chg,4,1,4,0.00014980,0.00094246,0.1435,6:17:30.000,2021-07-23 09:17:11
2183,CCCV Chg,4,1,4,0.00014980,0.00094370,0.1438,6:18:00.000,2021-07-23 09:17:41
2184,CCCV Chg,4,1,4,0.00014980,0.00094495,0.1438,6:18:30.000,2021-07-23 09:18:11
2185,CCCV Chg,4,1,4,0.00014980,0.00094620,0.1438,6:19:00.000,2021-07-23 09:18:41
2186,CCCV Chg,4,1,4,0.00014980,0.00094745,0.1441,6:19:30.000,2021-07-23 09:19:11
2187,CCCV Chg,4,1,4,0.00014980,0.00094870,0.1441,6:20:00.000,2021-07-23 09:19:41
2188,CCCV Chg,4,1,4,0.00014980,0.00094995,0.1441,6:20:30.000,2021-07-23 09:20:11
2189,CCCV Chg,4,1,4,0.00014980,0.00095119,0.1441,6:21:00.000,2021-07-23 09:20:41
2190,CCCV Chg,4,1,4,0.00014980,0.00095244,0.1444,6:21:30.000,2021-07-23 09:21:11
2191,CCCV Chg,4,1,4,0.00014980,0.00095369,0.1444,6:22:00.000,2021-07-23 09:21:41
2192,CCCV Chg,4,1,4,0.00014980,0.00095494,0.1444,6:22:30.000,2021-07-23 09:22:11
2193,CCCV Chg,4,1,4,0.00014980,0.00095619,0.1447,6:23:00.000,2021-07-23 09:22:41
2194,CCCV Chg,4,1,4,0.00014980,0.00095744,0.1447,6:23:30.000,2021-07-23 09:23:11
2195,CCCV Chg,4,1,4,0.00014980,0.00095868,0.1450,6:24:00.000,2021-07-23 09:23:41
2196,CCCV Chg,4,1,4,0.00014980,0.00095993,0.1450,6:24:30.000,2021-07-23 09:24:11
2197,CCCV Chg,4,1,4,0.00014980,0.00096118,0.1453,6:25:00.000,2021-07-23 09:24:41
2198,CCCV Chg,4,1,4,0.00014980,0.00096243,0.1450,6:25:30.000,2021-07-23 09:25:11
2199,CCCV Chg,4,1,4,0.00014980,0.00096368,0.1453,6:26:00.000,2021-07-23 09:25:41
2200,CCCV Chg,4,1,4,0.00014980,0.00096493,0.1457,6:26:30.000,2021-07-23 09:26:11
2201,CCCV Chg,4,1,4,0.00014980,0.00096617,0.1457,6:27:00.000,2021-07-23 09:26:41
2202,CCCV Chg,4,1,4,0.00014980,0.00096742,0.1457,6:27:30.000,2021-07-23 09:27:11
2203,CCCV Chg,4,1,4,0.00014980,0.00096867,0.1460,6:28:00.000,2021-07-23 09:27:41
2204,CCCV Chg,4,1,4,0.00014980,0.00096992,0.1460,6:28:30.000,2021-07-23 09:28:11
2205,CCCV Chg,4,1,4,0.00014980,0.00097117,0.1466,6:29:00.000,2021-07-23 09:28:41
2206,CCCV Chg,4,1,4,0.00014980,0.00097242,0.1466,6:29:30.000,2021-07-23 09:29:11
2207,CCCV Chg,4,1,4,0.00014980,0.00097366,0.1469,6:30:00.000,2021-07-23 09:29:41
2208,CCCV Chg,4,1,4,0.00014980,0.00097491,0.1469,6:30:30.000,2021-07-23 09:30:11
2209,CCCV Chg,4,1,4,0.00014980,0.00097616,0.1469,6:31:00.000,2021-07-23 09:30:41
2210,CCCV Chg,4,1,4,0.00014980,0.00097741,0.1472,6:31:30.000,2021-07-23 09:31:11
2211,CCCV Chg,4,1,4,0.00014980,0.00097866,0.1472,6:32:00.000,2021-07-23 09:31:41
2212,CCCV Chg,4,1,4,0.00014980,0.00097991,0.1472,6:32:30.000,2021-07-23 09:32:11
2213,CCCV Chg,4,1,4,0.00014980,0.00098115,0.1475,6:33:00.000,2021-07-23 09:32:41
2214,CCCV Chg,4,1,4,0.00014980,0.00098240,0.1478,6:33:30.000,2021-07-23 09:33:11
2215,CCCV Chg,4,1,4,0.00014980,0.00098365,0.1481,6:34:00.000,2021-07-23 09:33:41
2216,CCCV Chg,4,1,4,0.00014980,0.00098490,0.1481,6:34:30.000,2021-07-23 09:34:11
2217,CCCV Chg,4,1,4,0.00014980,0.00098615,0.1484,6:35:00.000,2021-07-23 09:34:41
2218,CCCV Chg,4,1,4,0.00014980,0.00098740,0.1484,6:35:30.000,2021-07-23 09:35:11
2219,CCCV Chg,4,1,4,0.00014980,0.00098864,0.1484,6:36:00.000,2021-07-23 09:35:41
2220,CCCV Chg,4,1,4,0.00014980,0.00098989,0.1488,6:36:30.000,2021-07-23 09:36:11
2221,CCCV Chg,4,1,4,0.00014980,0.00099114,0.1491,6:37:00.000,2021-07-23 09:36:41
2222,CCCV Chg,4,1,4,0.00014980,0.00099239,0.1491,6:37:30.000,2021-07-23 09:37:11
2223,CCCV Chg,4,1,4,0.00014980,0.00099364,0.1491,6:38:00.000,2021-07-23 09:37:41
2224,CCCV Chg,4,1,4,0.00014980,0.00099489,0.1494,6:38:30.000,2021-07-23 09:38:11
2225,CCCV Chg,4,1,4,0.00014980,0.00099613,0.1497,6:39:00.000,2021-07-23 09:38:41
2226,CCCV Chg,4,1,4,0.00014980,0.00099738,0.1497,6:39:30.000,2021-07-23 09:39:11
2227,CCCV Chg,4,1,4,0.00014980,0.00099863,0.1497,6:40:00.000,2021-07-23 09:39:41
2228,CCCV Chg,4,1,4,0.00014980,0.00099988,0.1500,6:40:30.000,2021-07-23 09:40:11
2229,CCCV Chg,4,1,4,0.00014980,0.00100113,0.1503,6:41:00.000,2021-07-23 09:40:41
2230,CCCV Chg,4,1,4,0.00014980,0.00100238,0.1503,6:41:30.000,2021-07-23 09:41:11
2231,CCCV Chg,4,1,4,0.00014980,0.00100362,0.1506,6:42:00.000,2021-07-23 09:41:41
2232,CCCV Chg,4,1,4,0.00014980,0.00100487,0.1509,6:42:30.000,2021-07-23 09:42:11
2233,CCCV Chg,4,1,4,0.00014980,0.00100612,0.1506,6:43:00.000,2021-07-23 09:42:41
2234,CCCV Chg,4,1,4,0.00014980,0.00100737,0.1509,6:43:30.000,2021-07-23 09:43:11
2235,CCCV Chg,4,1,4,0.00014980,0.00100862,0.1512,6:44:00.000,2021-07-23 09:43:41
2236,CCCV Chg,4,1,4,0.00014980,0.00100987,0.1512,6:44:30.000,2021-07-23 09:44:11
2237,CCCV Chg,4,1,4,0.00014980,0.00101111,0.1515,6:45:00.000,2021-07-23 09:44:41
2238,CCCV Chg,4,1,4,0.00014980,0.00101236,0.1515,6:45:30.000,2021-07-23 09:45:11
2239,CCCV Chg,4,1,4,0.00014980,0.00101361,0.1519,6:46:00.000,2021-07-23 09:45:41
2240,CCCV Chg,4,1,4,0.00014980,0.00101486,0.1522,6:46:30.000,2021-07-23 09:46:11
2241,CCCV Chg,4,1,4,0.00014980,0.00101611,0.1525,6:47:00.000,2021-07-23 09:46:41
2242,CCCV Chg,4,1,4,0.00014980,0.00101736,0.1525,6:47:30.000,2021-07-23 09:47:11
2243,CCCV Chg,4,1,4,0.00014980,0.00101860,0.1528,6:48:00.000,2021-07-23 09:47:41
2244,CCCV Chg,4,1,4,0.00014980,0.00101985,0.1531,6:48:30.000,2021-07-23 09:48:11
2245,CCCV Chg,4,1,4,0.00014980,0.00102110,0.1528,6:49:00.000,2021-07-23 09:48:41
2246,CCCV Chg,4,1,4,0.00014980,0.00102235,0.1534,6:49:30.000,2021-07-23 09:49:11
2247,CCCV Chg,4,1,4,0.00014980,0.00102360,0.1534,6:50:00.000,2021-07-23 09:49:41
2248,CCCV Chg,4,1,4,0.00014980,0.00102485,0.1537,6:50:30.000,2021-07-23 09:50:11
2249,CCCV Chg,4,1,4,0.00014980,0.00102609,0.1540,6:51:00.000,2021-07-23 09:50:41
2250,CCCV Chg,4,1,4,0.00014980,0.00102734,0.1546,6:51:30.000,2021-07-23 09:51:11
2251,CCCV Chg,4,1,4,0.00014980,0.00102859,0.1546,6:52:00.000,2021-07-23 09:51:41
2252,CCCV Chg,4,1,4,0.00014980,0.00102984,0.1546,6:52:30.000,2021-07-23 09:52:11
2253,CCCV Chg,4,1,4,0.00014980,0.00103109,0.1550,6:53:00.000,2021-07-23 09:52:41
2254,CCCV Chg,4,1,4,0.00014980,0.00103234,0.1553,6:53:30.000,2021-07-23 09:53:11
2255,CCCV Chg,4,1,4,0.00014980,0.00103358,0.1556,6:54:00.000,2021-07-23 09:53:41
2256,CCCV Chg,4,1,4,0.00014980,0.00103483,0.1556,6:54:30.000,2021-07-23 09:54:11
2257,CCCV Chg,4,1,4,0.00014980,0.00103608,0.1559,6:55:00.000,2021-07-23 09:54:41
2258,CCCV Chg,4,1,4,0.00014980,0.00103733,0.1562,6:55:30.000,2021-07-23 09:55:11
2259,CCCV Chg,4,1,4,0.00014980,0.00103858,0.1565,6:56:00.000,2021-07-23 09:55:41
2260,CCCV Chg,4,1,4,0.00014980,0.00103983,0.1565,6:56:30.000,2021-07-23 09:56:11
2261,CCCV Chg,4,1,4,0.00014980,0.00104107,0.1571,6:57:00.000,2021-07-23 09:56:41
2262,CCCV Chg,4,1,4,0.00014980,0.00104232,0.1568,6:57:30.000,2021-07-23 09:57:11
2263,CCCV Chg,4,1,4,0.00014980,0.00104357,0.1574,6:58:00.000,2021-07-23 09:57:41
2264,CCCV Chg,4,1,4,0.00014980,0.00104482,0.1578,6:58:30.000,2021-07-23 09:58:11
2265,CCCV Chg,4,1,4,0.00014980,0.00104607,0.1581,6:59:00.000,2021-07-23 09:58:41
2266,CCCV Chg,4,1,4,0.00014980,0.00104732,0.1581,6:59:30.000,2021-07-23 09:59:11
2267,CCCV Chg,4,1,4,0.00014980,0.00104856,0.1587,7:00:00.000,2021-07-23 09:59:41
2268,CCCV Chg,4,1,4,0.00014980,0.00104981,0.1587,7:00:30.000,2021-07-23 10:00:11
2269,CCCV Chg,4,1,4,0.00014980,0.00105106,0.1587,7:01:00.000,2021-07-23 10:00:41
2270,CCCV Chg,4,1,4,0.00014980,0.00105231,0.1590,7:01:30.000,2021-07-23 10:01:11
2271,CCCV Chg,4,1,4,0.00014980,0.00105356,0.1593,7:02:00.000,2021-07-23 10:01:41
2272,CCCV Chg,4,1,4,0.00014986,0.00105481,0.1593,7:02:30.000,2021-07-23 10:02:11
2273,CCCV Chg,4,1,4,0.00014980,0.00105606,0.1599,7:03:00.000,2021-07-23 10:02:41
2274,CCCV Chg,4,1,4,0.00014980,0.00105730,0.1599,7:03:30.000,2021-07-23 10:03:11
2275,CCCV Chg,4,1,4,0.00014980,0.00105855,0.1602,7:04:00.000,2021-07-23 10:03:41
2276,CCCV Chg,4,1,4,0.00014980,0.00105980,0.1605,7:04:30.000,2021-07-23 10:04:11
2277,CCCV Chg,4,1,4,0.00014980,0.00106105,0.1612,7:05:00.000,2021-07-23 10:04:41
2278,CCCV Chg,4,1,4,0.00014980,0.00106230,0.1612,7:05:30.000,2021-07-23 10:05:11
2279,CCCV Chg,4,1,4,0.00014986,0.00106355,0.1615,7:06:00.000,2021-07-23 10:05:41
2280,CCCV Chg,4,1,4,0.00014980,0.00106479,0.1624,7:06:30.000,2021-07-23 10:06:11
2281,CCCV Chg,4,1,4,0.00014980,0.00106604,0.1627,7:07:00.000,2021-07-23 10:06:41
2282,CCCV Chg,4,1,4,0.00014980,0.00106729,0.1627,7:07:30.000,2021-07-23 10:07:11
2283,CCCV Chg,4,1,4,0.00014980,0.00106854,0.1633,7:08:00.000,2021-07-23 10:07:41
2284,CCCV Chg,4,1,4,0.00014980,0.00106979,0.1633,7:08:30.000,2021-07-23 10:08:11
2285,CCCV Chg,4,1,4,0.00014980,0.00107104,0.1633,7:09:00.000,2021-07-23 10:08:41
2286,CCCV Chg,4,1,4,0.00014980,0.00107228,0.1640,7:09:30.000,2021-07-23 10:09:11
2287,CCCV Chg,4,1,4,0.00014980,0.00107353,0.1646,7:10:00.000,2021-07-23 10:09:41
2288,CCCV Chg,4,1,4,0.00014980,0.00107478,0.1646,7:10:30.000,2021-07-23 10:10:11
2289,CCCV Chg,4,1,4,0.00014980,0.00107603,0.1646,7:11:00.000,2021-07-23 10:10:41
2290,CCCV Chg,4,1,4,0.00014980,0.00107728,0.1655,7:11:30.000,2021-07-23 10:11:11
2291,CCCV Chg,4,1,4,0.00014980,0.00107853,0.1655,7:12:00.000,2021-07-23 10:11:41
2292,CCCV Chg,4,1,4,0.00014980,0.00107977,0.1661,7:12:30.000,2021-07-23 10:12:11
2293,CCCV Chg,4,1,4,0.00014980,0.00108102,0.1661,7:13:00.000,2021-07-23 10:12:41
2294,CCCV Chg,4,1,4,0.00014980,0.00108227,0.1664,7:13:30.000,2021-07-23 10:13:11
2295,CCCV Chg,4,1,4,0.00014980,0.00108352,0.1667,7:14:00.000,2021-07-23 10:13:41
2296,CCCV Chg,4,1,4,0.00014986,0.00108477,0.1671,7:14:30.000,2021-07-23 10:14:11
2297,CCCV Chg,4,1,4,0.00014986,0.00108602,0.1674,7:15:00.000,2021-07-23 10:14:41
2298,CCCV Chg,4,1,4,0.00014980,0.00108726,0.1677,7:15:30.000,2021-07-23 10:15:11
2299,CCCV Chg,4,1,4,0.00014980,0.00108851,0.1680,7:16:00.000,2021-07-23 10:15:41
2300,CCCV Chg,4,1,4,0.00014980,0.00108976,0.1680,7:16:30.000,2021-07-23 10:16:11
2301,CCCV Chg,4,1,4,0.00014986,0.00109101,0.1686,7:17:00.000,2021-07-23 10:16:41
2302,CCCV Chg,4,1,4,0.00014980,0.00109226,0.1686,7:17:30.000,2021-07-23 10:17:11
2303,CCCV Chg,4,1,4,0.00014980,0.00109351,0.1695,7:18:00.000,2021-07-23 10:17:41
2304,CCCV Chg,4,1,4,0.00014980,0.00109475,0.1695,7:18:30.000,2021-07-23 10:18:11
2305,CCCV Chg,4,1,4,0.00014986,0.00109600,0.1692,7:19:00.000,2021-07-23 10:18:41
2306,CCCV Chg,4,1,4,0.00014980,0.00109725,0.1702,7:19:30.000,2021-07-23 10:19:11
2307,CCCV Chg,4,1,4,0.00014980,0.00109850,0.1705,7:20:00.000,2021-07-23 10:19:41
2308,CCCV Chg,4,1,4,0.00014980,0.00109975,0.1708,7:20:30.000,2021-07-23 10:20:11
2309,CCCV Chg,4,1,4,0.00014980,0.00110100,0.1711,7:21:00.000,2021-07-23 10:20:41
2310,CCCV Chg,4,1,4,0.00014980,0.00110225,0.1714,7:21:30.000,2021-07-23 10:21:11
2311,CCCV Chg,4,1,4,0.00014986,0.00110349,0.1714,7:22:00.000,2021-07-23 10:21:41
2312,CCCV Chg,4,1,4,0.00014980,0.00110474,0.1723,7:22:30.000,2021-07-23 10:22:11
2313,CCCV Chg,4,1,4,0.00014980,0.00110599,0.1720,7:23:00.000,2021-07-23 10:22:41
2314,CCCV Chg,4,1,4,0.00014980,0.00110724,0.1723,7:23:30.000,2021-07-23 10:23:11
2315,CCCV Chg,4,1,4,0.00014980,0.00110849,0.1729,7:24:00.000,2021-07-23 10:23:41
2316,CCCV Chg,4,1,4,0.00014980,0.00110974,0.1729,7:24:30.000,2021-07-23 10:24:11
2317,CCCV Chg,4,1,4,0.00014980,0.00111098,0.1736,7:25:00.000,2021-07-23 10:24:41
2318,CCCV Chg,4,1,4,0.00014980,0.00111223,0.1736,7:25:30.000,2021-07-23 10:25:11
2319,CCCV Chg,4,1,4,0.00014980,0.00111348,0.1739,7:26:00.000,2021-07-23 10:25:41
2320,CCCV Chg,4,1,4,0.00014986,0.00111473,0.1739,7:26:30.000,2021-07-23 10:26:11
2321,CCCV Chg,4,1,4,0.00014980,0.00111598,0.1742,7:27:00.000,2021-07-23 10:26:41
2322,CCCV Chg,4,1,4,0.00014980,0.00111723,0.1748,7:27:30.000,2021-07-23 10:27:11
2323,CCCV Chg,4,1,4,0.00014986,0.00111847,0.1748,7:28:00.000,2021-07-23 10:27:41
