Record number,status,Jump,Cycle,Steps,Current(A),Capacity(Ah),Voltage(V),Relative Time(h:min:s.ms),Real Time(h:min:s.ms)
5590,CCCV DChg,12,3,10,-0.00008810,0.00050420,0.0737,5:43:30.000,2021-10-30 12:43:56
5591,CCCV DChg,12,3,10,-0.00008804,0.00050493,0.0734,5:44:00.000,2021-10-30 12:44:26
5592,CCCV DChg,12,3,10,-0.00008804,0.00050567,0.0737,5:44:30.000,2021-10-30 12:44:56
5593,CCCV DChg,12,3,10,-0.00008804,0.00050640,0.0734,5:45:00.000,2021-10-30 12:45:26
5594,CCCV DChg,12,3,10,-0.00008804,0.00050713,0.0734,5:45:30.000,2021-10-30 12:45:56
5595,CCCV DChg,12,3,10,-0.00008804,0.00050787,0.0734,5:46:00.000,2021-10-30 12:46:26
5596,CCCV DChg,12,3,10,-0.00008804,0.00050860,0.0734,5:46:30.000,2021-10-30 12:46:56
5597,CCCV DChg,12,3,10,-0.00008804,0.00050933,0.0734,5:47:00.000,2021-10-30 12:47:26
5598,CCCV DChg,12,3,10,-0.00008804,0.00051007,0.0731,5:47:30.000,2021-10-30 12:47:56
5599,CCCV DChg,12,3,10,-0.00008804,0.00051080,0.0734,5:48:00.000,2021-10-30 12:48:26
5600,CCCV DChg,12,3,10,-0.00008804,0.00051154,0.0734,5:48:30.000,2021-10-30 12:48:56
5601,CCCV DChg,12,3,10,-0.00008804,0.00051227,0.0734,5:49:00.000,2021-10-30 12:49:26
5602,CCCV DChg,12,3,10,-0.00008804,0.00051300,0.0731,5:49:30.000,2021-10-30 12:49:56
5603,CCCV DChg,12,3,10,-0.00008804,0.00051374,0.0731,5:50:00.000,2021-10-30 12:50:26
5604,CCCV DChg,12,3,10,-0.00008810,0.00051447,0.0731,5:50:30.000,2021-10-30 12:50:56
5605,CCCV DChg,12,3,10,-0.00008804,0.00051520,0.0731,5:51:00.000,2021-10-30 12:51:26
5606,CCCV DChg,12,3,10,-0.00008810,0.00051594,0.0731,5:51:30.000,2021-10-30 12:51:56
5607,CCCV DChg,12,3,10,-0.00008804,0.00051667,0.0731,5:52:00.000,2021-10-30 12:52:26
5608,CCCV DChg,12,3,10,-0.00008804,0.00051741,0.0731,5:52:30.000,2021-10-30 12:52:56
5609,CCCV DChg,12,3,10,-0.00008804,0.00051814,0.0731,5:53:00.000,2021-10-30 12:53:26
5610,CCCV DChg,12,3,10,-0.00008804,0.00051887,0.0731,5:53:30.000,2021-10-30 12:53:56
5611,CCCV DChg,12,3,10,-0.00008804,0.00051961,0.0728,5:54:00.000,2021-10-30 12:54:26
5612,CCCV DChg,12,3,10,-0.00008804,0.00052034,0.0728,5:54:30.000,2021-10-30 12:54:56
5613,CCCV DChg,12,3,10,-0.00008810,0.00052107,0.0728,5:55:00.000,2021-10-30 12:55:26
5614,CCCV DChg,12,3,10,-0.00008810,0.00052181,0.0728,5:55:30.000,2021-10-30 12:55:56
5615,CCCV DChg,12,3,10,-0.00008804,0.00052254,0.0728,5:56:00.000,2021-10-30 12:56:26
5616,CCCV DChg,12,3,10,-0.00008804,0.00052328,0.0728,5:56:30.000,2021-10-30 12:56:56
5617,CCCV DChg,12,3,10,-0.00008804,0.00052401,0.0728,5:57:00.000,2021-10-30 12:57:26
5618,CCCV DChg,12,3,10,-0.00008810,0.00052474,0.0728,5:57:30.000,2021-10-30 12:57:56
5619,CCCV DChg,12,3,10,-0.00008804,0.00052548,0.0728,5:58:00.000,2021-10-30 12:58:26
5620,CCCV DChg,12,3,10,-0.00008804,0.00052621,0.0728,5:58:30.000,2021-10-30 12:58:56
5621,CCCV DChg,12,3,10,-0.00008804,0.00052694,0.0728,5:59:00.000,2021-10-30 12:59:26
5622,CCCV DChg,12,3,10,-0.00008804,0.00052768,0.0725,5:59:30.000,2021-10-30 12:59:56
5623,CCCV DChg,12,3,10,-0.00008804,0.00052841,0.0725,6:00:00.000,2021-10-30 13:00:26
5624,CCCV DChg,12,3,10,-0.00008804,0.00052915,0.0725,6:00:30.000,2021-10-30 13:00:56
5625,CCCV DChg,12,3,10,-0.00008804,0.00052988,0.0725,6:01:00.000,2021-10-30 13:01:26
5626,CCCV DChg,12,3,10,-0.00008804,0.00053061,0.0725,6:01:30.000,2021-10-30 13:01:56
5627,CCCV DChg,12,3,10,-0.00008804,0.00053135,0.0725,6:02:00.000,2021-10-30 13:02:26
5628,CCCV DChg,12,3,10,-0.00008810,0.00053208,0.0725,6:02:30.000,2021-10-30 13:02:56
5629,CCCV DChg,12,3,10,-0.00008810,0.00053281,0.0725,6:03:00.000,2021-10-30 13:03:26
5630,CCCV DChg,12,3,10,-0.00008810,0.00053355,0.0725,6:03:30.000,2021-10-30 13:03:56
5631,CCCV DChg,12,3,10,-0.00008804,0.00053428,0.0725,6:04:00.000,2021-10-30 13:04:26
5632,CCCV DChg,12,3,10,-0.00008804,0.00053502,0.0725,6:04:30.000,2021-10-30 13:04:56
5633,CCCV DChg,12,3,10,-0.00008804,0.00053575,0.0722,6:05:00.000,2021-10-30 13:05:26
5634,CCCV DChg,12,3,10,-0.00008804,0.00053648,0.0722,6:05:30.000,2021-10-30 13:05:56
5635,CCCV DChg,12,3,10,-0.00008804,0.00053722,0.0722,6:06:00.000,2021-10-30 13:06:26
5636,CCCV DChg,12,3,10,-0.00008804,0.00053795,0.0722,6:06:30.000,2021-10-30 13:06:56
5637,CCCV DChg,12,3,10,-0.00008804,0.00053868,0.0722,6:07:00.000,2021-10-30 13:07:26
5638,CCCV DChg,12,3,10,-0.00008804,0.00053942,0.0722,6:07:30.000,2021-10-30 13:07:56
5639,CCCV DChg,12,3,10,-0.00008804,0.00054015,0.0722,6:08:00.000,2021-10-30 13:08:26
5640,CCCV DChg,12,3,10,-0.00008804,0.00054089,0.0722,6:08:30.000,2021-10-30 13:08:56
5641,CCCV DChg,12,3,10,-0.00008810,0.00054162,0.0722,6:09:00.000,2021-10-30 13:09:26
5642,CCCV DChg,12,3,10,-0.00008804,0.00054235,0.0722,6:09:30.000,2021-10-30 13:09:56
5643,CCCV DChg,12,3,10,-0.00008804,0.00054309,0.0719,6:10:00.000,2021-10-30 13:10:26
5644,CCCV DChg,12,3,10,-0.00008804,0.00054382,0.0719,6:10:30.000,2021-10-30 13:10:56
5645,CCCV DChg,12,3,10,-0.00008804,0.00054455,0.0719,6:11:00.000,2021-10-30 13:11:26
5646,CCCV DChg,12,3,10,-0.00008804,0.00054529,0.0719,6:11:30.000,2021-10-30 13:11:56
5647,CCCV DChg,12,3,10,-0.00008810,0.00054602,0.0719,6:12:00.000,2021-10-30 13:12:26
5648,CCCV DChg,12,3,10,-0.00008804,0.00054676,0.0719,6:12:30.000,2021-10-30 13:12:56
5649,CCCV DChg,12,3,10,-0.00008804,0.00054749,0.0719,6:13:00.000,2021-10-30 13:13:26
5650,CCCV DChg,12,3,10,-0.00008804,0.00054822,0.0719,6:13:30.000,2021-10-30 13:13:56
5651,CCCV DChg,12,3,10,-0.00008804,0.00054896,0.0719,6:14:00.000,2021-10-30 13:14:26
5652,CCCV DChg,12,3,10,-0.00008810,0.00054969,0.0719,6:14:30.000,2021-10-30 13:14:56
5653,CCCV DChg,12,3,10,-0.00008804,0.00055042,0.0719,6:15:00.000,2021-10-30 13:15:26
5654,CCCV DChg,12,3,10,-0.00008804,0.00055116,0.0716,6:15:30.000,2021-10-30 13:15:56
5655,CCCV DChg,12,3,10,-0.00008804,0.00055189,0.0719,6:16:00.000,2021-10-30 13:16:26
5656,CCCV DChg,12,3,10,-0.00008804,0.00055263,0.0716,6:16:30.000,2021-10-30 13:16:56
5657,CCCV DChg,12,3,10,-0.00008804,0.00055336,0.0716,6:17:00.000,2021-10-30 13:17:26
5658,CCCV DChg,12,3,10,-0.00008804,0.00055409,0.0716,6:17:30.000,2021-10-30 13:17:56
5659,CCCV DChg,12,3,10,-0.00008804,0.00055483,0.0716,6:18:00.000,2021-10-30 13:18:26
5660,CCCV DChg,12,3,10,-0.00008804,0.00055556,0.0716,6:18:30.000,2021-10-30 13:18:56
5661,CCCV DChg,12,3,10,-0.00008810,0.00055629,0.0716,6:19:00.000,2021-10-30 13:19:26
5662,CCCV DChg,12,3,10,-0.00008804,0.00055703,0.0716,6:19:30.000,2021-10-30 13:19:56
5663,CCCV DChg,12,3,10,-0.00008810,0.00055776,0.0716,6:20:00.000,2021-10-30 13:20:26
5664,CCCV DChg,12,3,10,-0.00008804,0.00055850,0.0713,6:20:30.000,2021-10-30 13:20:56
5665,CCCV DChg,12,3,10,-0.00008804,0.00055923,0.0713,6:21:00.000,2021-10-30 13:21:26
5666,CCCV DChg,12,3,10,-0.00008804,0.00055996,0.0713,6:21:30.000,2021-10-30 13:21:56
5667,CCCV DChg,12,3,10,-0.00008804,0.00056070,0.0713,6:22:00.000,2021-10-30 13:22:26
5668,CCCV DChg,12,3,10,-0.00008804,0.00056143,0.0713,6:22:30.000,2021-10-30 13:22:56
5669,CCCV DChg,12,3,10,-0.00008810,0.00056216,0.0713,6:23:00.000,2021-10-30 13:23:26
5670,CCCV DChg,12,3,10,-0.00008804,0.00056290,0.0713,6:23:30.000,2021-10-30 13:23:56
5671,CCCV DChg,12,3,10,-0.00008804,0.00056363,0.0713,6:24:00.000,2021-10-30 13:24:26
5672,CCCV DChg,12,3,10,-0.00008804,0.00056437,0.0713,6:24:30.000,2021-10-30 13:24:56
5673,CCCV DChg,12,3,10,-0.00008810,0.00056510,0.0713,6:25:00.000,2021-10-30 13:25:26
5674,CCCV DChg,12,3,10,-0.00008810,0.00056583,0.0713,6:25:30.000,2021-10-30 13:25:56
5675,CCCV DChg,12,3,10,-0.00008810,0.00056657,0.0713,6:26:00.000,2021-10-30 13:26:26
5676,CCCV DChg,12,3,10,-0.00008804,0.00056730,0.0713,6:26:30.000,2021-10-30 13:26:56
5677,CCCV DChg,12,3,10,-0.00008810,0.00056803,0.0713,6:27:00.000,2021-10-30 13:27:26
5678,CCCV DChg,12,3,10,-0.00008804,0.00056877,0.0713,6:27:30.000,2021-10-30 13:27:56
5679,CCCV DChg,12,3,10,-0.00008804,0.00056950,0.0709,6:28:00.000,2021-10-30 13:28:26
5680,CCCV DChg,12,3,10,-0.00008804,0.00057024,0.0709,6:28:30.000,2021-10-30 13:28:56
5681,CCCV DChg,12,3,10,-0.00008804,0.00057097,0.0709,6:29:00.000,2021-10-30 13:29:26
5682,CCCV DChg,12,3,10,-0.00008810,0.00057170,0.0709,6:29:30.000,2021-10-30 13:29:56
5683,CCCV DChg,12,3,10,-0.00008804,0.00057244,0.0709,6:30:00.000,2021-10-30 13:30:26
5684,CCCV DChg,12,3,10,-0.00008804,0.00057317,0.0709,6:30:30.000,2021-10-30 13:30:56
5685,CCCV DChg,12,3,10,-0.00008804,0.00057391,0.0709,6:31:00.000,2021-10-30 13:31:26
5686,CCCV DChg,12,3,10,-0.00008804,0.00057464,0.0709,6:31:30.000,2021-10-30 13:31:56
5687,CCCV DChg,12,3,10,-0.00008810,0.00057537,0.0709,6:32:00.000,2021-10-30 13:32:26
5688,CCCV DChg,12,3,10,-0.00008810,0.00057611,0.0706,6:32:30.000,2021-10-30 13:32:56
5689,CCCV DChg,12,3,10,-0.00008810,0.00057684,0.0706,6:33:00.000,2021-10-30 13:33:26
5690,CCCV DChg,12,3,10,-0.00008804,0.00057757,0.0706,6:33:30.000,2021-10-30 13:33:56
5691,CCCV DChg,12,3,10,-0.00008804,0.00057831,0.0706,6:34:00.000,2021-10-30 13:34:26
5692,CCCV DChg,12,3,10,-0.00008804,0.00057904,0.0706,6:34:30.000,2021-10-30 13:34:56
5693,CCCV DChg,12,3,10,-0.00008810,0.00057978,0.0706,6:35:00.000,2021-10-30 13:35:26
5694,CCCV DChg,12,3,10,-0.00008804,0.00058051,0.0706,6:35:30.000,2021-10-30 13:35:56
5695,CCCV DChg,12,3,10,-0.00008804,0.00058124,0.0706,6:36:00.000,2021-10-30 13:36:26
5696,CCCV DChg,12,3,10,-0.00008804,0.00058198,0.0706,6:36:30.000,2021-10-30 13:36:56
5697,CCCV DChg,12,3,10,-0.00008804,0.00058271,0.0703,6:37:00.000,2021-10-30 13:37:26
5698,CCCV DChg,12,3,10,-0.00008810,0.00058344,0.0703,6:37:30.000,2021-10-30 13:37:56
5699,CCCV DChg,12,3,10,-0.00008804,0.00058418,0.0703,6:38:00.000,2021-10-30 13:38:26
5700,CCCV DChg,12,3,10,-0.00008804,0.00058491,0.0703,6:38:30.000,2021-10-30 13:38:56
5701,CCCV DChg,12,3,10,-0.00008804,0.00058565,0.0703,6:39:00.000,2021-10-30 13:39:26
5702,CCCV DChg,12,3,10,-0.00008804,0.00058638,0.0703,6:39:30.000,2021-10-30 13:39:56
5703,CCCV DChg,12,3,10,-0.00008804,0.00058711,0.0703,6:40:00.000,2021-10-30 13:40:26
5704,CCCV DChg,12,3,10,-0.00008804,0.00058785,0.0703,6:40:30.000,2021-10-30 13:40:56
5705,CCCV DChg,12,3,10,-0.00008804,0.00058858,0.0703,6:41:00.000,2021-10-30 13:41:26
