Cycle,Direction,Voltage(V),Specific Capacity (mAh/g),Current(A),status,Electrode Type
2,Discharge,0.1001,156.20007465472187,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0998,156.47256438969762,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0998,156.74878686076892,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0992,157.02127659574467,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0992,157.29749906681596,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0992,157.5699888017917,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0985,157.84247853676743,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0985,158.11870100783875,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0985,158.39119074281447,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0982,158.6636804777902,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0979,158.93990294886152,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0979,159.21239268383724,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0976,159.48861515490853,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0973,159.76110488988428,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0973,160.03359462486,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.097,160.3098170959313,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.097,160.58230683090704,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0967,160.85852930197834,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0967,161.1310190369541,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0961,161.4035087719298,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0961,161.6797312430011,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0961,161.95222097797685,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0957,162.22844344904814,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0954,162.50093318402386,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0951,162.77342291899961,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0948,163.0496453900709,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0948,163.32213512504663,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0945,163.59835759611792,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0942,163.87084733109367,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0939,164.14333706606942,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0939,164.41955953714069,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0936,164.69204927211644,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0933,164.96827174318773,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.093,165.24076147816348,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0926,165.5132512131392,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0923,165.7894736842105,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0923,166.06196341918624,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.092,166.33818589025753,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0917,166.61067562523326,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0911,166.883165360209,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0908,167.1593878312803,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0905,167.43187756625602,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0902,167.70810003732734,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0899,167.98058977230306,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0895,168.2530795072788,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0892,168.5293019783501,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0892,168.80179171332583,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0886,169.07801418439715,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0886,169.35050391937287,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.088,169.62299365434862,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.088,169.8992161254199,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0874,170.17170586039566,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0874,170.44792833146695,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0868,170.7204180664427,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0868,170.99290780141843,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0861,171.26913027248975,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0858,171.54162000746547,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0855,171.8141097424412,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0852,172.0903322135125,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0849,172.36282194848823,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0846,172.63904441955953,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0843,172.91153415453527,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.084,173.184023889511,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.083,173.46024636058232,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0827,173.73273609555804,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0824,174.00895856662933,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0821,174.28144830160508,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0818,174.5539380365808,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0815,174.8301605076521,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0812,175.10265024262785,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0806,175.37887271369914,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0802,175.65136244867486,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0799,175.9238521836506,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0796,176.2000746547219,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0793,176.47256438969765,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.079,176.74878686076892,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0787,177.02127659574467,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0784,177.29376633072042,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0781,177.5699888017917,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0778,177.84247853676743,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0775,178.11496827174318,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0771,178.39119074281447,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0768,178.6636804777902,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0765,178.9399029488615,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0765,179.21239268383724,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0762,179.484882418813,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0759,179.76110488988425,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0753,180.03359462486,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0753,180.3098170959313,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0753,180.58230683090704,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.075,180.85479656588276,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0747,181.13101903695406,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0747,181.4035087719298,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0747,181.67599850690553,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0747,181.95222097797682,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0744,182.22471071295257,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0744,182.50093318402386,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0744,182.7734229189996,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0744,183.04591265397534,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0744,183.32213512504663,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.074,183.59462486002238,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.074,183.87084733109367,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.074,184.14333706606942,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.074,184.41582680104514,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.074,184.69204927211646,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.074,184.96453900709218,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.074,185.24076147816348,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0737,185.51325121313923,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.074,185.78574094811495,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0737,186.06196341918627,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0737,186.334453154162,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0737,186.60694288913774,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0737,186.883165360209,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0737,187.15565509518476,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0737,187.43187756625608,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0737,187.7043673012318,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0737,187.97685703620752,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0734,188.2530795072788,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0734,188.52556924225456,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0734,188.80179171332588,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0734,189.0742814483016,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0734,189.34677118327735,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0734,189.62299365434862,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0734,189.89548338932434,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0731,190.1679731243001,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0731,190.4441955953714,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0731,190.71668533034716,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0731,190.9929078014184,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0731,191.26539753639415,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0731,191.5378872713699,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0731,191.8141097424412,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0731,192.08659947741694,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0731,192.36282194848823,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0731,192.63531168346393,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0731,192.90780141843967,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0728,193.18402388951102,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0728,193.45651362448672,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0728,193.732736095558,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0728,194.00522583053376,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0728,194.2777155655095,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0728,194.5539380365808,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0728,194.82642777155655,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0728,195.0989175065323,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0725,195.37513997760354,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0728,195.6476297125793,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0725,195.92385218365058,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0725,196.19634191862633,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0725,196.46883165360208,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0725,196.74505412467335,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0725,197.0175438596491,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0725,197.29376633072042,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0725,197.56625606569614,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0725,197.83874580067186,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0722,198.11496827174318,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0722,198.3874580067189,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0725,198.65994774169462,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0722,198.93617021276594,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0722,199.2086599477417,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0722,199.48488241881296,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0722,199.7573721537887,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0722,200.02986188876443,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0722,200.30608435983575,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0722,200.57857409481147,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0722,200.85479656588274,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0722,201.1272863008585,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0719,201.39977603583424,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0719,201.67599850690553,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0722,201.94848824188128,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0719,202.22097797685703,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0719,202.49720044792832,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0719,202.76969018290401,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0719,203.04591265397536,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0719,203.3184023889511,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0719,203.59089212392684,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0716,203.8671145949981,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0716,204.13960432997385,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0719,204.41582680104514,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0716,204.6883165360209,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0716,204.96080627099664,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0716,205.23702874206788,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0716,205.50951847704363,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0716,205.78200821201938,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0716,206.05823068309067,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0716,206.33072041806642,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0716,206.6069428891377,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0716,206.8794326241134,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0713,207.15192235908916,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0713,207.4281448301605,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0713,207.70063456513626,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0713,207.9768570362075,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0713,208.24934677118324,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0713,208.521836506159,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0713,208.79805897723028,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0713,209.07054871220603,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0713,209.34303844718178,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0713,209.61926091825305,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0713,209.89175065322877,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0709,210.1679731243001,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0709,210.4404628592758,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0709,210.71295259425156,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0709,210.98917506532283,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0709,211.26166480029858,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0709,211.5378872713699,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0709,211.81037700634565,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0706,212.08286674132134,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0709,212.3590892123927,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0709,212.63157894736838,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0706,212.90406868234413,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0709,213.18029115341542,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0706,213.45278088839117,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0706,213.72900335946247,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0706,214.00149309443822,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0706,214.27398282941397,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0706,214.55020530048523,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0706,214.82269503546098,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0706,215.09891750653227,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0706,215.37140724150802,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0706,215.64389697648375,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0703,215.92011944755507,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0703,216.19260918253076,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0703,216.4650989175065,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0703,216.74132138857783,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0703,217.01381112355355,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0703,217.29003359462484,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0703,217.5625233296006,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0703,217.83501306457632,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0703,218.11123553564764,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0703,218.38372527062336,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0703,218.65994774169462,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.07,218.93243747667037,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.07,219.20492721164612,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.07,219.48114968271742,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.07,219.75363941769317,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.07,220.02612915266891,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.07,220.30235162374015,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.07,220.5748413587159,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.07,220.85106382978725,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0697,221.12355356476294,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0697,221.3960432997387,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0697,221.67226577081,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0697,221.94475550578574,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0697,222.22097797685703,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0697,222.49346771183278,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0697,222.76595744680853,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0697,223.04217991787976,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0697,223.3146696528555,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0697,223.58715938783126,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0697,223.86338185890256,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0697,224.1358715938783,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0697,224.41209406494957,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0694,224.6845837999253,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0694,224.95707353490104,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0694,225.23329600597233,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0694,225.50578574094808,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0694,225.77827547592383,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0694,226.05449794699513,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0694,226.32698768197085,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0694,226.60321015304217,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0691,226.87569988801792,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0691,227.14818962299367,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0691,227.42441209406493,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0691,227.69690182904066,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0691,227.97312430011198,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0691,228.2456140350877,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0691,228.51810377006345,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0691,228.7943262411347,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0688,229.06681597611046,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0688,229.33930571108618,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0688,229.6155281821575,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0691,229.88801791713323,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0688,230.16424038820455,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0688,230.43673012318024,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0688,230.709219858156,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0688,230.9854423292273,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0688,231.25793206420306,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0685,231.53042179917875,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0685,231.80664427025008,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0685,232.0791340052258,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0685,232.35535647629712,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0685,232.62784621127284,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0685,232.9003359462486,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0685,233.17655841731985,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0685,233.4490481522956,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0682,233.7252706233669,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0682,233.99776035834265,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0682,234.2702500933184,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0682,234.54647256438963,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0682,234.81896229936538,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0682,235.09145203434113,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0682,235.36767450541248,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0682,235.64016424038817,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0682,235.91638671145947,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0675,236.18887644643522,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0675,236.4613661814109,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0675,236.73758865248226,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0675,237.010078387458,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0675,237.28256812243373,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0675,237.558790593505,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0675,237.83128032848074,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0672,238.10750279955204,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0672,238.3799925345278,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0672,238.65248226950354,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0672,238.92870474057477,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0672,239.20119447555052,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0672,239.47741694662187,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0672,239.74990668159757,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0669,240.02239641657332,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0669,240.2986188876446,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0669,240.57110862262033,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0669,240.84359835759605,-8.804e-05,CCCV DChg,Uncalendered
2,Discharge,0.0669,241.1198208286674,-8.81e-05,CCCV DChg,Uncalendered
2,Discharge,0.0669,241.39231056364315,-8.804e-05,CCCV DChg,Uncalendered
